"SM Higgs cross section and associated uncertainties at 7 TeV       ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Total Cross Section",,,,,"Branching Ratios",,,,,,,,,,,,,,,,,,,,,,,,,,,"SM Higgs σxBR [pb] at 7 TeV",,,,,,,,,,,,,,,,,
"ggF (CPS)",,,,,,,"VBF (CPS)",,,,,,,"WH (ZWA)",,,,,,,,,"ZH (ZWA)",,,,,,,,"ttH (ZWA)",,,,,,,"bbH (ZWA)",,,,,,,ggF+VBF+WH+ZH+ttH+bbH,ggF+VBF+WH+ZH,ggF+VBF,VBF+WH+ZH,,," H → 2 fefmions",,,,,,"H → VV (gauge bosons)",,,,,"H → 4 fermions",,,,,,,,,,,,,,,,WH→lνbb,ZH→llbb,ZH→ννbb,ttHH→ttbb,ttHH→ttττ,ttHH→ttγγ,H→ττ,,H→μμ,H→γγ,H→Zγ,H→WW→lνlν,H→WW→lνqq,H→ZZ→llll,H→ZZ→llvv,H→ZZ→llqq,H→lνlν
87,31.041,8.3,-8.8,7.8,-6.7,,87,1.776,0.6,-0.2,2.1,-2.1,,87,1.831,1,1,2.3,2.3,1.147,0.6837,,87,0.9858,1.9,1.9,2.4,2.4,34.26,,87,0.2357,4.2,-9.7,8.4,-8.4,,87,0.524933,13.4561,-19.2322,6.41982,6.41982,,36.394433,35.6338,32.817,4.5928,,87,0.815,0.0831,0.000289,0.0413,0.000349,0,0.0575,0.00112,0,0.00137,0.000316,3.74E-06,1.78E-06,5.37E-07,7.09E-07,0.000138,5.97E-05,1.09E-05,1.6E-05,4.47E-05,2.98E-05,0.0002,8.97E-05,0.000703,0.0016,,87,0.32232924,0.054083491932,0.1606854,0.1920955,0.01958667,0.000263984,0.1475856,3.0243773823,0.010517991137,0.04076176496,0,0.00232628557249,0.0145577732,6.478209074E-05,0.00030967085519,0.0010845541034,0.0021727476501
88,30.3516,8.3,-8.7,7.8,-6.7,,88,1.759,0.6,-0.2,2.1,-2.1,,88,1.77,1,1,2.3,2.3,1.109,0.6602,,88,0.9548,1.9,1.9,2.4,2.4,33.92,,88,0.229,4.1,-9.7,8.4,-8.4,,88,0.506289,13.2822,-19.098,6.41392,6.41392,,35.570689,34.8354,32.1106,4.4838,,88,0.813,0.0832,0.000289,0.0412,0.000348,0,0.0587,0.00115,0,0.00156,0.000347,4.09E-06,1.95E-06,5.87E-07,7.76E-07,0.000157,6.82E-05,1.27E-05,1.83E-05,4.89E-05,3.26E-05,0.000228,9.82E-05,0.000798,0.00181,,88,0.31082616,0.0522542065584,0.15525048,0.186177,0.0190528,0.00026335,0.1463488,2.9594813248,0.010279929121,0.04090629235,0,0.00258895426294,0.016220234184,6.936284355E-05,0.0003323533383,0.0011596044614,0.0024259209898
89,29.685,8.2,-8.7,7.8,-6.7,,89,1.738,0.6,-0.2,2.1,-2.1,,89,1.711,1,1,2.3,2.3,1.072,0.6382,,89,0.9244,2,2,2.4,2.4,33.59,,89,0.2225,4.1,-9.7,8.4,-8.4,,89,0.488018,13.0984,-18.9672,6.40758,6.40758,,34.768918,34.0584,31.423,4.3734,,89,0.812,0.0832,0.000289,0.0411,0.000347,0,0.0599,0.00119,0,0.00179,0.00038,4.48E-06,2.13E-06,6.42E-07,8.52E-07,0.000181,7.86E-05,1.48E-05,2.1E-05,5.37E-05,3.58E-05,0.000262,0.000108,0.000913,0.00207,,89,0.300095712,0.0505282512448,0.15012256,0.18067,0.018512,0.000264775,0.1446016,2.8927739776,0.010048217302,0.04137501242,0,0.00290369976239,0.018218913032,7.405779534E-05,0.00035575668158,0.0012447272644,0.0027328369548
90,29.0315,8.2,-8.7,7.8,-6.7,,90,1.723,0.6,-0.2,2.1,-2.1,,90,1.654,1,1,2.2,2.2,1.037,0.616,,90,0.8959,2,2,2.4,2.4,33.26,,90,0.2162,4.1,-9.7,8.4,-8.4,,90,0.470108,12.9034,-18.8403,6.40075,6.40075,,33.990708,33.3044,30.7545,4.2729,,90,0.81,0.0833,0.000289,0.041,0.000347,0,0.0612,0.00122,0,0.00207,0.000417,4.89E-06,2.33E-06,7.01E-07,9.3E-07,0.00021,9.12E-05,1.75E-05,2.43E-05,5.87E-05,3.91E-05,0.000303,0.000118,0.00105,0.00237,,90,0.28938384,0.048849807564,0.1451358,0.175122,0.01800946,0.000263764,0.1435259,2.8314259764,0.009823314612,0.04146866376,0,0.00328275187797,0.020598369048,7.919834964E-05,0.00038165816575,0.0013290366828,0.0030999525696
91,28.4156,8.2,-8.7,7.8,-6.7,,91,1.705,0.6,-0.2,2.1,-2.1,,91,1.6,1,1,2.3,2.3,1.004,0.5954,,91,0.8682,2,2,2.4,2.4,32.92,,91,0.2102,4.1,-9.7,8.4,-8.4,,91,0.454458,12.8287,-18.6737,6.3841,6.3841,,33.253458,32.5888,30.1206,4.1732,,91,0.809,0.0833,0.000289,0.0409,0.000346,0,0.0624,0.00125,0,0.00241,0.000457,5.36E-06,2.55E-06,7.67E-07,1.02E-06,0.000245,0.000107,2.09E-05,2.83E-05,6.43E-05,4.29E-05,0.000353,0.000129,0.00122,0.00275,,91,0.2795904,0.0472809947208,0.14047476,0.1700518,0.01750966,0.00026275,0.1420265,2.7700130514,0.009610249362,0.0415668225,0,0.00373905074084,0.023476941348,8.47963179E-05,0.00040919593155,0.0014265733482,0.003558120006
92,27.8111,8.1,-8.7,7.8,-6.7,,92,1.689,0.5,-0.3,2.1,-2.1,,92,1.548,1,1,2.3,2.3,0.9716,0.5757,,92,0.8417,2,2,2.4,2.4,32.6,,92,0.2044,4,-9.7,8.4,-8.4,,92,0.439129,12.7506,-18.5081,6.36633,6.36633,,32.533329,31.8898,29.5001,4.0787,,92,0.807,0.0833,0.000289,0.0408,0.000345,0,0.0636,0.00129,5.09E-08,0.00283,0.000502,5.86E-06,2.79E-06,8.38E-07,1.12E-06,0.000288,0.000125,2.5E-05,3.32E-05,7.04E-05,4.69E-05,0.000414,0.000141,0.00142,0.0032,,92,0.269834976,0.0457245209004,0.13585038,0.1649508,0.01702652,0.000263676,0.1406937,2.7100263057,0.009402132081,0.04196799441,1.6559464461E-06,0.00429558624384,0.026937596412,9.076798791E-05,0.00043975472585,0.0015258131301,0.004066666125
93,27.2254,8.1,-8.6,7.8,-6.7,,93,1.668,0.5,-0.3,2.1,-2.1,,93,1.498,1,1,2.3,2.3,0.9408,0.5564,,93,0.8162,2.1,2.1,2.4,2.4,32.27,,93,0.1988,4,-9.7,8.4,-8.4,,93,0.424108,12.6683,-18.3428,6.34732,6.34732,,31.830508,31.2076,28.8934,3.9822,,93,0.805,0.0833,0.000289,0.0407,0.000344,0,0.0649,0.00132,5.17E-07,0.00333,0.00055,6.42E-06,3.06E-06,9.16E-07,1.22E-06,0.00034,0.000149,3.02E-05,3.91E-05,7.72E-05,5.15E-05,0.000488,0.000155,0.00167,0.00374,,93,0.26047224,0.044229371956,0.1314082,0.160034,0.01656004,0.000262416,0.1389444,2.6514813164,0.009199016812,0.04201627056,1.6456372636E-05,0.00494533032356,0.031066575808,9.740135448E-05,0.00047139454484,0.001639271162,0.004742745692
94,26.6478,8.1,-8.6,7.8,-6.7,,94,1.654,0.4,-0.4,2.1,-2.1,,94,1.45,1,1,2.3,2.3,0.9109,0.5381,,94,0.7917,2.1,2.1,2.4,2.4,31.94,,94,0.1933,4,-9.6,8.4,-8.4,,94,0.409389,12.5809,-18.1765,6.32695,6.32695,,31.146189,30.5435,28.3018,3.8957,,94,0.803,0.0833,0.000289,0.0406,0.000344,0,0.0661,0.00136,1.85E-06,0.00394,0.000605,7.04E-06,3.35E-06,1E-06,1.34E-06,0.000403,0.000176,3.65E-05,4.62E-05,8.47E-05,5.65E-05,0.000577,0.00017,0.00196,0.00439,,94,0.2514996,0.0427951439916,0.12714702,0.1552199,0.01610189,0.000262888,0.1377782,2.5944775437,0.009001248621,0.04235881704,5.762044965E-05,0.0057254369803,0.035942702106,0.00010433973315,0.00050738611981,0.0017597596785,0.005481729264
95,26.098,8,-8.6,7.8,-6.7,,95,1.639,0.4,-0.4,2.1,-2.1,,95,1.404,0.9,0.9,2.3,2.3,0.8829,0.5207,,95,0.7678,2.1,2.1,2.4,2.4,31.62,,95,0.188,3.9,-9.6,8.4,-8.4,,95,0.394962,12.4887,-18.0091,6.30505,6.30505,,30.491762,29.9088,27.737,3.8108,,95,0.801,0.0832,0.000289,0.0405,0.000343,0,0.0674,0.00139,4.48E-06,0.00468,0.000665,7.73E-06,3.67E-06,1.1E-06,1.48E-06,0.00048,0.00021,4.42E-05,5.49E-05,9.31E-05,6.21E-05,0.000685,0.000187,0.00232,0.00517,,95,0.242914464,0.0413998650648,0.12300156,0.150588,0.0156416,0.00026132,0.1363648,2.5369145984,0.008812119218,0.04238354918,0.00013660309376,0.00665787867204,0.04177371394,0.00011190476654,0.00054598719791,0.0018935384202,0.00640327002
96,25.565,8,-8.6,7.8,-6.7,,96,1.617,0.4,-0.4,2.1,-2.1,,96,1.359,0.9,0.9,2.3,2.3,0.8554,0.5033,,96,0.7447,2.1,2.1,2.4,2.4,31.31,,96,0.1828,3.9,-9.6,8.4,-8.4,,96,0.382165,12.3465,-17.8493,6.31347,6.31347,,29.850665,29.2857,27.182,3.7207,,96,0.799,0.0832,0.000289,0.0404,0.000342,0,0.0687,0.00143,8.78E-06,0.00555,0.000733,8.49E-06,4.03E-06,1.2E-06,1.63E-06,0.000572,0.000251,5.35E-05,6.52E-05,0.000103,6.84E-05,0.000814,0.000206,0.00274,0.00611,,96,0.234541656,0.0400540499348,0.11900306,0.1460572,0.01520896,0.000261404,0.1345344,2.483575328,0.008626842185,0.04268645095,0.0002620888387,0.00772955507563,0.04859688262,0.00012029817995,0.00058916410346,0.002041785486,0.007492516915
97,25.0574,7.9,-8.5,7.8,-6.7,,97,1.6,0.4,-0.4,2.1,-2.1,,97,1.315,0.9,0.9,2.3,2.3,0.8287,0.4867,,97,0.7232,2.1,2.1,2.5,2.5,30.99,,97,0.1778,3.9,-9.6,8.4,-8.4,,97,0.369638,12.1936,-17.6907,6.32243,6.32243,,29.243038,28.6956,26.6574,3.6382,,97,0.797,0.0831,0.000289,0.0403,0.000341,0,0.0699,0.00146,1.51E-05,0.0066,0.000811,9.36E-06,4.44E-06,1.32E-06,1.8E-06,0.000681,0.000299,6.47E-05,7.75E-05,0.000113,7.55E-05,0.000966,0.000227,0.00324,0.00721,,97,0.22637988,0.0388002961664,0.11527808,0.1417066,0.01477518,0.000259588,0.13296,2.4300964578,0.008451237982,0.04269483548,0.0004415698738,0.00900479699412,0.056497549416,0.00012983908872,0.00063858929784,0.002207849369,0.008743668362
98,24.5552,7.9,-8.5,7.8,-6.8,,98,1.582,0.4,-0.3,2.2,-2.1,,98,1.274,0.9,0.9,2.3,2.3,0.8026,0.4714,,98,0.7011,2.2,2.2,2.5,2.5,30.67,,98,0.173,3.9,-9.6,8.4,-8.4,,98,0.35736,12.0326,-17.5311,6.33198,6.33198,,28.64266,28.1123,26.1372,3.5571,,98,0.795,0.0831,0.000288,0.0402,0.00034,0,0.0712,0.0015,2.38E-05,0.00783,0.0009,1.04E-05,4.91E-06,1.46E-06,2E-06,0.000811,0.000356,7.81E-05,9.2E-05,0.000126,8.37E-05,0.00115,0.000252,0.00383,0.00852,,98,0.21877128,0.037520221842,0.1114749,0.137535,0.0143763,0.0002595,0.1314642,2.380205046,0.00824908608,0.04296399,0.000681695308,0.01046363572904,0.065878118,0.0001406354606,0.0006941193482,0.002397390642,0.01019678696
99,24.0677,7.8,-8.5,7.7,-6.8,,99,1.568,0.4,-0.3,2.2,-2.1,,99,1.234,0.9,0.9,2.3,2.3,0.7781,0.4561,,99,0.6814,2.2,2.2,2.5,2.5,30.34,,99,0.1683,3.8,-9.6,8.4,-8.4,,99,0.345327,11.8619,-17.3705,6.34219,6.34219,,28.064727,27.5511,25.6357,3.4834,,99,0.792,0.0829,0.000288,0.04,0.000339,0,0.0724,0.00154,3.51E-05,0.00928,0.001,1.15E-05,5.44E-06,1.61E-06,2.22E-06,0.000963,0.000424,9.4E-05,0.000109,0.00014,9.33E-05,0.00136,0.000281,0.00453,0.0101,,99,0.211102848,0.0363283449408,0.10793376,0.1332936,0.01395207,0.000259182,0.1299872,2.3265658683,0.008082641376,0.04321967958,0.0009850719177,0.01215111973902,0.07633605744,0.00015267211488,0.00075568206509,0.0026184390291,0.011899444248
100,23.6362,7.8,-8.4,7.7,-6.8,,100,1.557,0.4,-0.3,2.2,-2.1,,100,1.195,0.9,0.9,2.3,2.3,0.7541,0.4416,,100,0.6616,2.2,2.2,2.5,2.5,30.03,,100,0.1637,3.8,-9.6,8.4,-8.4,,100,0.33353,11.6813,-17.2077,6.35314,6.35314,,27.54703,27.0498,25.1932,3.4136,,100,0.789,0.0828,0.000288,0.0399,0.000337,0,0.0737,0.00158,4.93E-05,0.011,0.00112,1.28E-05,6.06E-06,1.78E-06,2.49E-06,0.00114,0.000503,0.000113,0.000129,0.000157,0.000104,0.00161,0.000314,0.00534,0.0118,,100,0.20365668,0.0351391135584,0.10440048,0.1291593,0.01355436,0.000258646,0.1289196,2.280894084,0.00793354464,0.0435243074,0.001358068579,0.01413757654848,0.0887014366,0.0001669350018,0.00083075143042,0.00286489112,0.01385615609
101,23.1746,7.8,-8.4,7.7,-6.8,,101,1.541,0.4,-0.3,2.2,-2.1,,101,1.159,0.9,0.9,2.3,2.3,0.7319,0.4281,,101,0.6425,2.2,2.2,2.5,2.5,29.72,,101,0.1593,3.8,-9.6,8.4,-8.4,,101,0.323291,11.7095,-17.1281,6.33842,6.33842,,26.999691,26.5171,24.7156,3.3425,,101,0.786,0.0827,0.000287,0.0397,0.000336,0,0.0749,0.00161,6.67E-05,0.0129,0.00126,1.44E-05,6.78E-06,1.99E-06,2.8E-06,0.00135,0.000595,0.000134,0.000152,0.000176,0.000117,0.00189,0.000353,0.00628,0.0139,,101,0.196770384,0.03399491658,0.101001,0.1252098,0.01317411,0.000256473,0.1274407,2.2328744457,0.007748911317,0.04346950251,0.0018008793897,0.01625009882452,0.10205883198,0.00018305790498,0.00091602564448,0.003158963847,0.016064816145
102,22.7254,7.8,-8.4,7.7,-6.8,,102,1.526,0.4,-0.3,2.2,-2.1,,102,1.125,0.9,0.9,2.4,2.4,0.7103,0.4146,,102,0.624,2.3,2.3,2.5,2.5,29.41,,102,0.1551,3.8,-9.5,8.4,-8.4,,102,0.313262,11.7403,-17.052,6.32278,6.32278,,26.468762,26.0004,24.2514,3.275,,102,0.783,0.0825,0.000286,0.0396,0.000335,0,0.0761,0.00165,8.74E-05,0.0152,0.00143,1.62E-05,7.62E-06,2.22E-06,3.17E-06,0.00159,0.000701,0.000159,0.000178,0.000199,0.000133,0.00222,0.0004,0.00737,0.0163,,102,0.190269,0.032890059072,0.0977184,0.1214433,0.01279575,0.000255915,0.125895,2.183672865,0.007570065932,0.0436734573,0.0023133697988,0.01877088371005,0.11752130328,0.00020169196644,0.00101917311656,0.003520345346,0.018554602162
103,22.289,7.7,-8.3,7.7,-6.9,,103,1.509,0.3,-0.3,2.2,-2.1,,103,1.091,0.9,0.9,2.4,2.4,0.6891,0.4021,,103,0.6063,2.3,2.3,2.6,2.6,29.09,,103,0.151,3.7,-9.5,8.4,-8.4,,103,0.303435,11.7733,-16.9791,6.30612,6.30612,,25.949735,25.4953,23.798,3.2063,,103,0.779,0.0822,0.000286,0.0394,0.000333,0,0.0773,0.00169,0.000112,0.0178,0.00163,1.83E-05,8.61E-06,2.5E-06,3.61E-06,0.00186,0.000823,0.000188,0.000209,0.000227,0.000151,0.0026,0.000454,0.00862,0.0191,,103,0.183576024,0.0317938651332,0.09446154,0.117629,0.0124122,0.00025519,0.1240398,2.133068217,0.00742162421,0.04385505215,0.00290637032,0.02155065288365,0.134938622,0.00022342721835,0.00113893469954,0.003918409985,0.021356631905
104,21.8662,7.7,-8.3,7.7,-6.9,,104,1.492,0.3,-0.3,2.2,-2.1,,104,1.058,0.9,0.9,2.4,2.4,0.669,0.3898,,104,0.5895,2.3,2.3,2.6,2.6,28.77,,104,0.1471,3.7,-9.5,8.4,-8.4,,104,0.293804,11.808,-16.9096,6.28835,6.28835,,25.446604,25.0057,23.3582,3.1395,,104,0.775,0.082,0.000285,0.0392,0.000331,0,0.0784,0.00173,0.00014,0.0207,0.00186,2.08E-05,9.75E-06,2.81E-06,4.13E-06,0.00217,0.000963,0.000222,0.000243,0.000259,0.000173,0.00303,0.000519,0.0101,0.0222,,104,0.1771092,0.03075415605,0.0913725,0.1140025,0.0120622,0.000254483,0.122344,2.086621528,0.00725228214,0.04402262492,0.00356252456,0.02457580085384,0.15420642024,0.000248104389,0.00127444491458,0.004402262492,0.024505079652
105,21.4527,7.7,-8.3,7.7,-6.9,,105,1.478,0.3,-0.3,2.2,-2.1,,105,1.029,0.9,0.9,2.4,2.4,0.6498,0.3779,,105,0.5724,2.3,2.3,2.6,2.6,28.47,,105,0.1432,3.7,-9.5,8.4,-8.4,,105,0.284363,11.8447,-16.8433,6.26934,6.26934,,24.959663,24.5321,22.9307,3.0794,,105,0.771,0.0817,0.000284,0.039,0.00033,0,0.0795,0.00177,0.000171,0.0241,0.00213,2.37E-05,1.11E-05,3.18E-06,4.74E-06,0.00253,0.00112,0.000259,0.000283,0.000297,0.000198,0.00352,0.000595,0.0117,0.0258,,105,0.171365544,0.0297079240464,0.08826408,0.1104072,0.01169944,0.000253464,0.1207526,2.0392044671,0.007088544292,0.04417860351,0.004268102373,0.02806488468996,0.17571602752,0.0002770522593,0.00143151734268,0.004942013274,0.02795482256
