"ggF (CPS)",,,,,,,"VBF (CPS)",,,,,,,"WH (ZWA)",,,,,,,,,"ZH (ZWA)",,,,,,,,"ttH (ZWA)",,,,,,,"bbH (ZWA)",,,,,,,ggF+VBF+WH+ZH+ttH+bbH,ggF+VBF+WH+ZH,ggF+VBF,VBF+WH+ZH,,," H → 2 fefmions",,,,,,"H → VV (gauge bosons)",,,,,"H → 4 fermions",,,,,,,,,,,,,,,,WH→lνbb,ZH→llbb,ZH→ννbb,ttHH→ttbb,ttHH→ttττ,ttHH→ttγγ,H→ττ,,H→μμ,H→γγ,H→Zγ,H→WW→lνlν,H→WW→lνqq,H→ZZ→llll,H→ZZ→llvv,H→ZZ→llqq,H→lνlν
MH,Cross,Scale,,PDF+αs,,,MH,Cross,Scale,,PDF+αs,,,MH,Cross,Scale,,PDF+αs,,W+H,W-H,,MH,Cross,Scale,,PDF+αs,,gg→ZH,,MH,Cross,Scale,,PDF+αs,,,MH,Cross,Scale,,PDF+αs,,,Cross,Cross,Cross,Cross,,MH," H → bb"," H → ττ"," H → μμ"," H → cc"," H → ss"," H → tt"," H → gg"," H → γγ"," H → Zγ"," H → WW"," H → ZZ"," H → l+l-l+l-"," H → l+l-l+l-"," H → e+e-e+e-"," H → e+e-μ+μ-"," H → l+ l- νl νl"," H → l+ l- νl νl"," H → e+ νe e- νe"," H → e+ νe μ- νμ"," H → l+ l- q q"," H → l+ l- q q"," H → l+ νl q q (*)"," H → νl νl q q"," H → qqqq"," H → ffff",,MH,σ(WH),σ(ZH),σ(ZH),,,,,,,,,"(l=e,μ)","(l=e,μ, q=udcsb)","(l=e,μ)","(l=e,μ, ν=any)","(l=e,μ, q=udcsb)","(l=e,μ, ν=any)"
,Section,up,down,up,down,,,Section,up,down,up,down,,,Section,up,down,up,down,σ,σ,,,Section,up,down,up,down,"(box diag.)",,,Section,up,down,up,down,,,Section,up,down,up,down,,Section,Section,Section,Section,,,,,,,,,,,,,," l=e,μ,τ"," l=e,μ",,," l = e, μ or τ"," l = e or μ",,," l = e,μ or τ"," l = e orμ"," l = e or μ"," ν = any"," q = udcsb"," f = any type",,,×BR(W→lν),×BR(Z→ll),×BR(Z→νν),σ(ttH),σ(ttH),σ(ttH),σ(VBF),"σ(ggF+VBF+WH+ZH+ttH+bbH) for MH≤400GeV, σ(ggF+VBF) for MH>400GeV",,,,,,,,,
[GeV],[pb],[%],[%],[%],[%],,[GeV],[pb],[%],[%],[%],[%],,[GeV],[pb],[%],[%],[%],[%],[pb],[pb],,[GeV],[pb],[%],[%],[%],[%],[fb],,[GeV],[pb],[%],[%],[%],[%],,[GeV],[pb],[%],[%],[%],[%],,[pb],[pb],[pb],[pb],,[GeV],,,,,,,,,,,,,,,,"ν = any","ν = any",,,"q = udcsb","q = udcsb","q = udcsb","q = udcsb",,"of fermion",,[GeV],×BR(H→bb),×BR(H→bb),×BR(H→bb),×BR(H→bb),×BR(H→ττ),×BR(H→γγ),×BR(H→ττ),×BR(H→ττ),×BR(H→μμ),×BR(H→γγ),×BR(H→Zγ),×BR(H→WW),×BR(H→lνqq),×BR(H→llll),×BR(H→ZZ),×BR(H→llqq),×BR(H→lνlν)
87,38.6601,8.5,-8.9,7.9,-6.6,,87,2.258,0.3,-0.3,2.6,-2.9,,87,2.203,1,1,2.2,2.2,1.366,0.8367,,87,1.2,2.1,2.1,2.1,2.1,48.2,,87,0.3487,4.6,-9.7,8,8,,87,0.66795,13.7534,-19.5087,6.42193,6.42193,,45.33775,44.3211,40.9181,5.661,,87,0.815,0.0831,0.000289,0.0413,0.000349,0,0.0575,0.00112,0,0.00137,0.000316,3.74E-06,1.78E-06,5.37E-07,7.09E-07,0.000138,5.97E-05,1.09E-05,1.6E-05,4.47E-05,2.98E-05,0.0002,8.97E-05,0.000703,0.0016,,87,0.38781612,0.065835048,0.1956,0.2841905,0.02897697,0.000390544,0.1876398,3.767567025,0.01310260975,0.05077828,0,0.00289793094768,0.0181351,8.0701195E-05,0.00038576723575,0.00135106495,0.002706663675
88,37.8271,8.4,-8.8,7.9,-6.6,,88,2.24,0.2,-0.3,2.6,-2.9,,88,2.129,1,1,2.2,2.2,1.322,0.8084,,88,1.163,2.1,2.1,2.2,2.2,47.75,,88,0.3389,4.6,-9.6,8,8,,88,0.644632,13.6443,-19.3826,6.40434,6.40434,,44.342632,43.3591,40.0671,5.532,,88,0.813,0.0832,0.000289,0.0412,0.000348,0,0.0587,0.00115,0,0.00156,0.000347,4.09E-06,1.95E-06,5.87E-07,7.76E-07,0.000157,6.82E-05,1.27E-05,1.83E-05,4.89E-05,3.26E-05,0.000228,9.82E-05,0.000798,0.00181,,88,0.373869432,0.063648557004,0.1891038,0.2755257,0.02819648,0.000389735,0.186368,3.6893069824,0.012815020648,0.0509940268,0,0.0032274057482,0.020220240192,8.64681324E-05,0.00041431364386,0.0014455698032,0.0030241675024
89,37.0214,8.4,-8.8,7.8,-6.6,,89,2.209,0.3,-0.3,2.6,-2.9,,89,2.058,1,1,2.2,2.2,1.279,0.7802,,89,1.126,2.1,2.1,2.2,2.2,47.28,,89,0.3294,4.5,-9.6,8,8,,89,0.621769,13.5311,-19.2606,6.38548,6.38548,,43.365569,42.4144,39.2304,5.393,,89,0.812,0.0832,0.000289,0.0411,0.000347,0,0.0599,0.00119,0,0.00179,0.00038,4.48E-06,2.13E-06,6.42E-07,8.52E-07,0.000181,7.86E-05,1.48E-05,2.1E-05,5.37E-05,3.58E-05,0.000262,0.000108,0.000913,0.00207,,89,0.360956736,0.061547826592,0.1828624,0.2674728,0.02740608,0.000391986,0.1837888,3.6080153408,0.012532649441,0.05160502711,0,0.0036216425372,0.022723558156,9.236866197E-05,0.00044371788971,0.0015524873702,0.0034085337234
90,36.2305,8.3,-8.8,7.8,-6.6,,90,2.191,0.3,-0.2,2.6,-2.7,,90,1.99,1,1,2.2,2.2,1.237,0.7541,,90,1.092,2.1,2.1,2.2,2.2,46.85,,90,0.3202,4.5,-9.6,8,8,,90,0.599352,13.4113,-19.1418,6.36518,6.36518,,42.423052,41.5035,38.4215,5.273,,90,0.81,0.0833,0.000289,0.041,0.000347,0,0.0612,0.00122,0,0.00207,0.000417,4.89E-06,2.33E-06,7.01E-07,9.3E-07,0.00021,9.12E-05,1.75E-05,2.43E-05,5.87E-05,3.91E-05,0.000303,0.000118,0.00105,0.00237,,90,0.3481704,0.05954234832,0.176904,0.259362,0.02667266,0.000390644,0.1825103,3.5338402316,0.012260262028,0.05175612344,0,0.00409713012221,0.025708369512,9.884571116E-05,0.00047633912809,0.0016587413332,0.0038689823424
91,35.4855,8.3,-8.7,7.8,-6.6,,91,2.17,0.3,-0.2,2.6,-2.7,,91,1.929,1,1,2.2,2.2,1.197,0.7292,,91,1.059,2.2,2.2,2.2,2.2,46.41,,91,0.3113,4.5,-9.6,8,8,,91,0.579627,13.3025,-18.9662,6.3548,6.3548,,41.534427,40.6435,37.6555,5.158,,91,0.809,0.0833,0.000289,0.0409,0.000346,0,0.0624,0.00125,0,0.00241,0.000457,5.36E-06,2.55E-06,7.67E-07,1.02E-06,0.000245,0.000107,2.09E-05,2.83E-05,6.43E-05,4.29E-05,0.000353,0.000129,0.00122,0.00275,,91,0.337081176,0.057671703996,0.1713462,0.2518417,0.02593129,0.000389125,0.180761,3.4598177691,0.012003449403,0.05191803375,0,0.00467017084493,0.029323305462,0.00010591278885,0.00051109627599,0.0017818269183,0.004444183689
92,34.7531,8.2,-8.7,7.8,-6.5,,92,2.153,0.2,-0.3,2.6,-2.9,,92,1.866,1,1,2.2,2.2,1.16,0.7049,,92,1.028,2.2,2.2,2.2,2.2,45.99,,92,0.3027,4.5,-9.6,8,8,,92,0.560298,13.1876,-18.791,6.34373,6.34373,,40.663098,39.8001,36.9061,5.047,,92,0.807,0.0833,0.000289,0.0408,0.000345,0,0.0636,0.00129,5.09E-08,0.00283,0.000502,5.86E-06,2.79E-06,8.38E-07,1.12E-06,0.000288,0.000125,2.5E-05,3.32E-05,7.04E-05,4.69E-05,0.000414,0.000141,0.00142,0.0032,,92,0.325266192,0.055845084336,0.1659192,0.2442789,0.02521491,0.000390483,0.1793449,3.3872360634,0.011751635322,0.05245539642,2.0697516882E-06,0.00536901232582,0.033669045144,0.00011345004342,0.00054964524268,0.0019070992962,0.00508288725
93,34.0439,8.2,-8.7,7.8,-6.5,,93,2.129,0.3,-0.2,2.6,-2.7,,93,1.806,1,1,2.2,2.2,1.123,0.6822,,93,0.9965,2.2,2.2,2.2,2.2,45.72,,93,0.2944,4.4,-9.6,8,8,,93,0.54135,13.0666,-18.616,6.33192,6.33192,,39.81115,38.9754,36.1729,4.9315,,93,0.805,0.0833,0.000289,0.0407,0.000344,0,0.0649,0.00132,5.17E-07,0.00333,0.00055,6.42E-06,3.06E-06,9.16E-07,1.22E-06,0.00034,0.000149,3.02E-05,3.91E-05,7.72E-05,5.15E-05,0.000488,0.000155,0.00167,0.00374,,93,0.31402728,0.05399971717,0.1604365,0.236992,0.02452352,0.000388608,0.1773457,3.316268795,0.01150542235,0.052550718,2.058236455E-05,0.00618523861795,0.0388556824,0.000121822119,0.00058958402215,0.002050274225,0.00593186135
94,33.3556,8.1,-8.6,7.8,-6.5,,94,2.108,0.3,-0.2,2.6,-2.7,,94,1.749,1,1,2.2,2.2,1.088,0.6598,,94,0.967,2.2,2.2,2.3,2.3,45.11,,94,0.2864,4.4,-9.6,8,8,,94,0.522774,12.9392,-18.4406,6.31928,6.31928,,38.988774,38.1796,35.4636,4.824,,94,0.803,0.0833,0.000289,0.0406,0.000344,0,0.0661,0.00136,1.85E-06,0.00394,0.000605,7.04E-06,3.35E-06,1E-06,1.34E-06,0.000403,0.000176,3.65E-05,4.62E-05,8.47E-05,5.65E-05,0.000577,0.00017,0.00196,0.00439,,94,0.303360552,0.052270941316,0.1553002,0.2299792,0.02385712,0.000389504,0.1755964,3.2477648742,0.011267755686,0.05302473264,7.21292319E-05,0.00716709734459,0.044993045196,0.0001306123929,0.00063514553116,0.002202865731,0.006862024224
95,32.6879,8.1,-8.6,7.8,-6.5,,95,2.084,0.2,-0.2,2.6,-2.9,,95,1.695,1,1,2.2,2.2,1.054,0.638,,95,0.9383,2.3,2.3,2.3,2.3,44.67,,95,0.2786,4.4,-9.6,8,8,,95,0.504557,12.8047,-18.2638,6.30571,6.30571,,38.188357,37.4052,34.7719,4.7173,,95,0.801,0.0832,0.000289,0.0405,0.000343,0,0.0674,0.00139,4.48E-06,0.00468,0.000665,7.73E-06,3.67E-06,1.1E-06,1.48E-06,0.00048,0.00021,4.42E-05,5.49E-05,9.31E-05,6.21E-05,0.000685,0.000187,0.00232,0.00517,,95,0.29326212,0.0505932448428,0.15031566,0.2231586,0.02317952,0.000387254,0.1733888,3.1772713024,0.011036435173,0.05308181623,0.00017108383936,0.00833843080602,0.05231804909,0.00014015127019,0.00068380285899,0.0023714969697,0.00801955497
96,32.0401,8.1,-8.6,7.8,-6.5,,96,2.068,0.3,-0.2,2.6,-2.9,,96,1.641,1,1,2.2,2.2,1.022,0.6179,,96,0.9109,2.3,2.3,2.3,2.3,44.22,,96,0.2711,4.4,-9.6,8,8,,96,0.488644,12.7295,-18.1138,6.31687,6.31687,,37.419744,36.66,34.1081,4.6199,,96,0.799,0.0832,0.000289,0.0404,0.000342,0,0.0687,0.00143,8.78E-06,0.00555,0.000733,8.49E-06,4.03E-06,1.2E-06,1.63E-06,0.000572,0.000251,5.35E-05,6.52E-05,0.000103,6.84E-05,0.000814,0.000206,0.00274,0.00611,,96,0.283210344,0.0489931973756,0.14556182,0.2166089,0.02255552,0.000387673,0.1720576,3.1133227008,0.010814306016,0.05351023392,0.00032854535232,0.00968949844716,0.060919343232,0.00015080156832,0.00073855540322,0.0025595104896,0.009392355744
